original_address,clean_address,latitude,longitude
"4626 Arboretum Cir # 102, Naples, FL 34112","4626 Arboretum Cir # 102, Naples, FL 34112",,
"1320 Mariposa Cir # 201, Naples, FL 34105","1320 Mariposa Cir # 201, Naples, FL 34105",,
"1909 Crestview Way # 1909, Naples, FL 34119","1909 Crestview Way # 1909, Naples, FL 34119",26.26171069567,-81.709251700236
"2232 Yellowfin Cir, Naples, FL 34114","2232 Yellowfin Cir, Naples, FL 34114",,
"2271 Heydon Cir W, Naples, FL 34120","2271 Heydon Cir West, Naples, FL 34120",26.297713177369,-81.565124705521
"3088 Poinciana Dr, Naples, FL 34105","3088 Poinciana Dr, Naples, FL 34105",26.1965257,-81.7813246
"2554 Seychelles Dr # 904, Naples, FL 34112","2554 Seychelles Dr # 904, Naples, FL 34112",,
"15112 Sterling Oaks Dr, Naples, FL 34110","15112 Sterling Oaks Dr, Naples, FL 34110",26.315862802963,-81.795947584594
"1092 Silverstrand Dr, Naples, FL 34110","1092 Silverstrand Dr, Naples, FL 34110",26.3139683908,-81.799841665193
"15193 Cortona Way, Naples, FL 34120","15193 Cortona Way, Naples, FL 34120",26.266380237034,-81.68498139835
"4150 Tequesta Dr, Estero, FL 33928","4150 Tequesta Dr, Estero, FL 33928",26.442199889522,-81.824209928096
"14727 Edgewater Cir, Naples, FL 34114","14727 Edgewater Cir, Naples, FL 34114",26.058161692665,-81.657453028018
"2659 Seychelles Cir # 2006, Naples, FL 34112","2659 Seychelles Cir # 2006, Naples, FL 34112",,
"25792 Old Gaslight Dr, Bonita Springs, FL 34135","25792 Old Gaslight Dr, Bonita Springs, FL 34135",26.3665039,-81.7911317
"9 High Point Cir N # 108, Naples, FL 34103","9 High Point Cir North # 108, Naples, FL 34103",26.186065540529,-81.799716591092
"1317 Ingraham St, Naples, FL 34103","1317 Ingraham St, Naples, FL 34103",26.2025408,-81.7941561
"3415 Poinsettia Ave, Naples, FL 34104","3415 Poinsettia Ave, Naples, FL 34104",26.1441488,-81.7653654
"2590 Poinciana St, Naples, FL 34105","2590 Poinciana St, Naples, FL 34105",26.189221552789,-81.775022737231
"7486 Rockefeller Dr, Naples, FL 34119","7486 Rockefeller Dr, Naples, FL 34119",,
"752 Wiggins Lake Dr # 102, Naples, FL 34110","752 Wiggins Lake Dr # 102, Naples, FL 34110",26.292093049822,-81.807438786595
"12732 Fox Ridge Dr, Bonita Springs, FL 34135","12732 Fox Ridge Dr, Bonita Springs, FL 34135",26.3244561,-81.7383562
"28265 Islet Trl, Bonita Springs, FL 34135","28265 Islet Trl, Bonita Springs, FL 34135",26.3253266,-81.692333
"21627 Belvedere Ln, Estero, FL 33928","21627 Belvedere Ln, Estero, FL 33928",26.429441105955,-81.73069647328
"20041 Parrot Key Ct, Estero, FL 33928","20041 Parrot Key Ct, Estero, FL 33928",26.447953643976,-81.775154527453
"7360 Estero Blvd # 1103, Fort Myers Beach, FL 33931","7360 Estero Blvd # 1103, Fort Myers Beach, FL 33931",26.411872580813,-81.899659141163
"8771 Estero Blvd # 301, Fort Myers Beach, FL 33931","8771 Estero Blvd # 301, Fort Myers Beach, FL 33931",26.402141719919,-81.872143863339
"4412 Preserve Way # 12d, Naples, FL 34109","4412 Preserve Way # 12d, Naples, FL 34109",26.27183691933,-81.758221768629
"105 Leanore Ct, Naples, FL 34112","105 Leanore Ct, Naples, FL 34112",26.117055964845,-81.731159690115
"4073 Sonoma Oaks Cir, Naples, FL 34119","4073 Sonoma Oaks Cir, Naples, FL 34119",,
"4069 Sonoma Oaks Cir, Naples, FL 34119","4069 Sonoma Oaks Cir, Naples, FL 34119",,
"1170 Silverstrand Dr, Naples, FL 34110","1170 Silverstrand Dr, Naples, FL 34110",26.313548591182,-81.801238321527
"14858 Pinnacle Pl # 51, Naples, FL 34119","14858 Pinnacle Pl # 51, Naples, FL 34119",26.253568193515,-81.690767600726
"15462 Summit Place Cir # 123, Naples, FL 34119","15462 Summit Place Cir # 123, Naples, FL 34119",26.256599595266,-81.692911925493
"1905 Par Dr, Naples, FL 34120","1905 Par Dr, Naples, FL 34120",26.2876149234,-81.579544225386
"2876 Orange Grove Trl, Naples, FL 34120","2876 Orange Grove Trl, Naples, FL 34120",26.280884853859,-81.592310728204
"11124 Tangelo Ter, Bonita Springs, FL 34135","11124 Tangelo Ter, Bonita Springs, FL 34135",26.3370495,-81.7679904
"27277 Johnson St, Bonita Springs, FL 34135","27277 Johnson St, Bonita Springs, FL 34135",26.339694,-81.7936242
"12370 Shalimar Lake Dr, Bonita Springs, FL 34135","12370 Shalimar Lake Dr, Bonita Springs, FL 34135",26.342151320749,-81.749502657345
"8908 Cascades Isle Blvd, Estero, FL 33928","8908 Cascades Isle Blvd, Estero, FL 33928",26.4472481,-81.8085492
"21595 Brixham Run Loop, Estero, FL 33928","21595 Brixham Run Loop, Estero, FL 33928",26.425562740567,-81.766784205443
"19703 Villa Rosa Loop, Estero, FL 33967","19703 Villa Rosa Loop, Estero, FL 33967",26.4506788,-81.8021488
"18020 San Carlos Blvd # 60, Fort Myers Beach, FL 33931","18020 San Carlos Blvd # 60, Fort Myers Beach, FL 33931",26.47853168239,-81.951314346285
"7300 Estero Blvd # 907, Fort Myers Beach, FL 33931","7300 Estero Blvd # 907, Fort Myers Beach, FL 33931",26.412327666211,-81.899827324876
"4531 Bay Beach Ln # 334, Fort Myers Beach, FL 33931","4531 Bay Beach Ln # 334, Fort Myers Beach, FL 33931",26.411420106359,-81.897209666323
"26204 Bonita Fairways Blvd, Bonita Springs, FL 34135","26204 Bonita Fairways Blvd, Bonita Springs, FL 34135",26.3548026,-81.7860755
"28165 Goby Trl, Bonita Springs, FL 34135","28165 Goby Trl, Bonita Springs, FL 34135",26.3287385,-81.6910328
"19708 Tesoro Way, Estero, FL 33967","19708 Tesoro Way, Estero, FL 33967",26.4511427,-81.8008665
"5677 Cove Cir, Naples, FL 34119","5677 Cove Cir, Naples, FL 34119",26.247017207427,-81.719958139192
"9387 Springview Loop, Estero, FL 33928","9387 Springview Loop, Estero, FL 33928",26.4472917,-81.8032671
"26240 Bonita Fairways Blvd, Bonita Springs, FL 34135","26240 Bonita Fairways Blvd, Bonita Springs, FL 34135",26.3552733,-81.7866298
"821 Gulf Pavilion Dr # 204, Naples, FL 34108","821 Gulf Pavilion Dr # 204, Naples, FL 34108",26.252516597526,-81.806113133014
"2665 Seychelles Cir # 1905, Naples, FL 34112","2665 Seychelles Cir # 1905, Naples, FL 34112",,
"6954 Avalon Cir # 702, Naples, FL 34112","6954 Avalon Cir # 702, Naples, FL 34112",,
"803 River Point Dr # 306b, Naples, FL 34102","803 River Point Dr # 306b, Naples, FL 34102",26.140804106034,-81.788101823085
"9108 Glenforest Dr, Naples, FL 34120","9108 Glenforest Dr, Naples, FL 34120",,
"5834 Northridge Dr S # 58, Naples, FL 34110","5834 Northridge Dr South # 58, Naples, FL 34110",26.281832034842,-81.750474988743
"6810 Huntington Lakes Cir # 202, Naples, FL 34119","6810 Huntington Lakes Cir # 202, Naples, FL 34119",26.287194303343,-81.735779176749
"4824 Lasqueti Way, Naples, FL 34119","4824 Lasqueti Way, Naples, FL 34119",26.256719916509,-81.719694556318
"14764 Pinnacle Pl # 65, Naples, FL 34119","14764 Pinnacle Pl # 65, Naples, FL 34119",26.254529340052,-81.690868217916
"1930 Par Dr, Naples, FL 34120","1930 Par Dr, Naples, FL 34120",26.288740251098,-81.580287289927
"2660 Fishtail Palm Ct, Naples, FL 34120","2660 Fishtail Palm Ct, Naples, FL 34120",26.279822026314,-81.586508183145
"25850 Hickory Blvd # 104, Bonita Springs, FL 34134","25850 Hickory Blvd # 104, Bonita Springs, FL 34134",26.36153037338,-81.860459972999
"7146 Estero Blvd # 716, Fort Myers Beach, FL 33931","7146 Estero Blvd # 716, Fort Myers Beach, FL 33931",26.414032041927,-81.900460601116
"4591 Bay Beach Ln # 294, Fort Myers Beach, FL 33931","4591 Bay Beach Ln # 294, Fort Myers Beach, FL 33931",26.411426577809,-81.897196261177
"4646 Arboretum Cir # 202, Naples, FL 34120","4646 Arboretum Cir # 202, Naples, FL 34120",,
"4551 Arboretum Cir # 102, Naples, FL 34112","4551 Arboretum Cir # 102, Naples, FL 34112",,
"26208 Bonita Fairways Blvd, Bonita Springs, FL 34135","26208 Bonita Fairways Blvd, Bonita Springs, FL 34135",26.3548557,-81.7861365
"26175 Bonita Fairways Blvd, Bonita Springs, FL 34135","26175 Bonita Fairways Blvd, Bonita Springs, FL 34135",26.3544281,-81.7859022
"26587 Bonita Fairways Blvd, Bonita Springs, FL 34135","26587 Bonita Fairways Blvd, Bonita Springs, FL 34135",26.3549102,-81.788728
"805 River Point Dr # 304c, Naples, FL 34102","805 River Point Dr # 304c, Naples, FL 34102",26.140758667512,-81.788129361584
"28531 F B Fowler Ct, Bonita Springs, FL 34135","28531 F B Fowler Ct, Bonita Springs, FL 34135",26.323937308991,-81.74175761323
"11620 Pin Oak Dr, Bonita Springs, FL 34135","11620 Pin Oak Dr, Bonita Springs, FL 34135",26.3425135,-81.7611338
"9203 Las Maderas Dr, Bonita Springs, FL 34135","9203 Las Maderas Dr, Bonita Springs, FL 34135",26.3266452,-81.7996869
"15329 Laughing Gull Ln, Bonita Springs, FL 34135","15329 Laughing Gull Ln, Bonita Springs, FL 34135",26.3255004,-81.6964733
"20911 Persimmon Pl, Estero, FL 33928","20911 Persimmon Pl, Estero, FL 33928",26.437014060446,-81.7942316583
"22360 Fountain Lakes Blvd, Estero, FL 33928","22360 Fountain Lakes Blvd, Estero, FL 33928",26.416901691687,-81.817270472472
"21460 Strada Nuova Cir # B206, Estero, FL 33928","21460 Strada Nuova Cir # B206, Estero, FL 33928",26.429073973266,-81.802908350843
"9408 La Bianco St, Estero, FL 33967","9408 La Bianco St, Estero, FL 33967",26.4536019,-81.7994032
"400 Lenell Rd # 604, Fort Myers Beach, FL 33931","400 Lenell Rd # 604, Fort Myers Beach, FL 33931",26.415243088773,-81.895983147042
"701 Grove Dr, Naples, FL 34120","701 Grove Dr, Naples, FL 34120",26.290861581003,-81.591934093326
"1681 Birdie Dr, Naples, FL 34120","1681 Birdie Dr, Naples, FL 34120",26.278849052819,-81.578807131596
"1365 Mariposa Cir # 101, Naples, FL 34105","1365 Mariposa Cir # 101, Naples, FL 34105",26.203123473087,-81.742687714106
"164 Indies Dr E # 106, Naples, FL 34114","164 Indies Dr East # 106, Naples, FL 34114",,
"7806 Berkshire Pines Dr, Naples, FL 34104","7806 Berkshire Pines Dr, Naples, FL 34104",26.160138230415,-81.717998075961
"7807 Berkshire Pines Dr, Naples, FL 34104","7807 Berkshire Pines Dr, Naples, FL 34104",26.159789779931,-81.717360111524
"3032 West Crown Pointe Blvd, Naples, FL 34112","3032 West Crown Pointe Blvd, Naples, FL 34112",26.1241414,-81.7393944
"1249 Enbrook Loop, Naples, FL 34114","1249 Enbrook Loop, Naples, FL 34114",,
"932 Marblehead Dr, Naples, FL 34104","932 Marblehead Dr, Naples, FL 34104",26.144973639589,-81.73355122715
"1 High Point Cir W # 303, Naples, FL 34103","1 High Point Cir West # 303, Naples, FL 34103",26.18739994874,-81.797042191366
"2208 Yellowfin Cir, Naples, FL 34114","2208 Yellowfin Cir, Naples, FL 34114",,
"2635 Magnolia Park Ln # 101, Naples, FL 34109","2635 Magnolia Park Ln # 101, Naples, FL 34109",26.241526172302,-81.760826392997
"3361 Dorado Way, Naples, FL 34105","3361 Dorado Way, Naples, FL 34105",26.186926849752,-81.771724752885
"15501 Cortona Way, Naples, FL 34120","15501 Cortona Way, Naples, FL 34120",26.269203902548,-81.683102822263
"1064 Port Orange Way, Naples, FL 34120","1064 Port Orange Way, Naples, FL 34120",26.302833157404,-81.590990968097
"103 Clubhouse Ln # 184, Naples, FL 34105","103 Clubhouse Ln # 184, Naples, FL 34105",26.179323543701,-81.787768554652
"27525 Michigan St, Bonita Springs, FL 34135","27525 Michigan St, Bonita Springs, FL 34135",26.3376704,-81.7879711
"28281 Islet Trl, Bonita Springs, FL 34135","28281 Islet Trl, Bonita Springs, FL 34135",26.3250863,-81.6923266
"13885 Cleto Dr, Estero, FL 33928","13885 Cleto Dr, Estero, FL 33928",26.435099151563,-81.725181062484
"9386 Springview Loop, Estero, FL 33928","9386 Springview Loop, Estero, FL 33928",26.4474567,-81.8032719
"3900 Maryann Way, Estero, FL 33928","3900 Maryann Way, Estero, FL 33928",26.413896405023,-81.818938703524
"23485 Olde Meadowbrook Cir, Estero, FL 34134","23485 Olde Meadowbrook Cir, Estero, FL 34134",26.398518912161,-81.821203564708
"9000 Astonia Way, Estero, FL 33967","9000 Astonia Way, Estero, FL 33967",26.451283,-81.802292
"2652 Seychelles Dr # 2603, Naples, FL 34112","2652 Seychelles Dr # 2603, Naples, FL 34112",,
"260 Rose Blvd, Naples, FL 34119","260 Rose Blvd, Naples, FL 34119",26.274342586811,-81.700834514959
"7887 Bristol Cir, Naples, FL 34120","7887 Bristol Cir, Naples, FL 34120",26.255182538726,-81.682066450552
"700 Diamond Cir # 704, Naples, FL 34110","700 Diamond Cir # 704, Naples, FL 34110",26.273412987431,-81.763301659655
"800 Diamond Cir Ne # 805, Naples, FL 34110","800 Diamond Cir Ne # 805, Naples, FL 34110",26.273409192091,-81.762543890985
"1009 Tranquil Brook Dr, Naples, FL 34114","1009 Tranquil Brook Dr, Naples, FL 34114",,
"1084 Tranquil Brook Dr, Naples, FL 34114","1084 Tranquil Brook Dr, Naples, FL 34114",,
"181 Heather Grove Ln, Naples, FL 34113","181 Heather Grove Ln, Naples, FL 34113",26.099808134283,-81.735116991803
"8355 Heritage Links Ct # 1623, Naples, FL 34112","8355 Heritage Links Ct # 1623, Naples, FL 34112",26.137030991046,-81.701822039581
"14888 Edgewater Cir, Naples, FL 34114","14888 Edgewater Cir, Naples, FL 34114",26.058426648016,-81.655225123869
"7466 Jacaranda Park Rd # U203, Naples, FL 34109","7466 Jacaranda Park Rd # U203, Naples, FL 34109",26.240519394287,-81.763455423631
"189 Marseille Dr, Naples, FL 34112","189 Marseille Dr, Naples, FL 34112",26.1160923,-81.7313693
"14896 Sterling Oaks Dr, Naples, FL 34110","14896 Sterling Oaks Dr, Naples, FL 34110",26.315299004243,-81.797687276368
"14871 Sterling Oaks Dr, Naples, FL 34110","14871 Sterling Oaks Dr, Naples, FL 34110",26.315512177785,-81.798315200029
"421 12th Ave S # A11, Naples, FL 34102","421 12th Ave South # A11, Naples, FL 34102",26.132260471828,-81.80019259408
"2182 Anchorage Ln # B, Naples, FL 34104","2182 Anchorage Ln # B, Naples, FL 34104",26.145450750617,-81.778824224034
"7686 Jacaranda Ln, Naples, FL 34114","7686 Jacaranda Ln, Naples, FL 34114",26.060337066084,-81.671410632732
"142 3rd St, Bonita Springs, FL 34134","142 3rd St, Bonita Springs, FL 34134",26.370947,-81.7524629
"8701 Estero Blvd # 607, Bonita Springs, FL 33931","8701 Estero Blvd # 607, Bonita Springs, FL 33931",26.404045427354,-81.878085622007
"26340 Prince Pierre Way, Bonita Springs, FL 34135","26340 Prince Pierre Way, Bonita Springs, FL 34135",26.3550449,-81.7681355
"27131 S Riverside Dr, Bonita Springs, FL 34135","27131 South Riverside Dr, Bonita Springs, FL 34135",26.3437973,-81.7810956
"28602 Alessandria Cir, Bonita Springs, FL 34135","28602 Alessandria Cir, Bonita Springs, FL 34135",26.3252691,-81.7100866
"16781 Seasons Coast Dr, Bonita Springs, FL 34135","16781 Seasons Coast Dr, Bonita Springs, FL 34135",26.3272572,-81.6798825
"20520 Foxworth Cir, Estero, FL 33928","20520 Foxworth Cir, Estero, FL 33928",26.4441713,-81.7997842
"23159 Amgci Way # 3105, Estero, FL 33928","23159 Amgci Way # 3105, Estero, FL 33928",26.401497486399,-81.806404211757
"21490 Strada Nuova Cir # 207, Estero, FL 33928","21490 Strada Nuova Cir # 207, Estero, FL 33928",26.430340871107,-81.803413595845
"21530 Strada Nuova Cir # C310, Estero, FL 33928","21530 Strada Nuova Cir # C310, Estero, FL 33928",26.43022396082,-81.804030816682
"23465 Olde Meadowbrook Cir, Estero, FL 34134","23465 Olde Meadowbrook Cir, Estero, FL 34134",26.399682018498,-81.821057858002
"21572 Baccarat Ln # 204, Estero, FL 33928","21572 Baccarat Ln # 204, Estero, FL 33928",26.422427504786,-81.81533484964
"21726 Baccarat Ln # 104, Estero, FL 33928","21726 Baccarat Ln # 104, Estero, FL 33928",26.420817632101,-81.815829889392
"19602 Tesoro Way, Estero, FL 33967","19602 Tesoro Way, Estero, FL 33967",26.4499643,-81.799379
"10709 Manatee Key Ln, Estero, FL 33928","10709 Manatee Key Ln, Estero, FL 33928",26.44873553789,-81.777249628026
"20107 Torch Key Way, Estero, FL 33928","20107 Torch Key Way, Estero, FL 33928",26.445257966009,-81.776048946992
"995 Anglers Cv # N201, Marco Island, FL 34145","995 Anglers Cv # N201, Marco Island, FL 34145",25.960511679545,-81.726525819624
"7330 Estero Blvd # 606, Fort Myers Beach, FL 33931","7330 Estero Blvd # 606, Fort Myers Beach, FL 33931",26.412100123512,-81.89974323302
"7330 Estero Blvd # 502, Fort Myers Beach, FL 33931","7330 Estero Blvd # 502, Fort Myers Beach, FL 33931",26.412100123512,-81.89974323302
"7360 Estero Blvd # 1004, Fort Myers Beach, FL 33931","7360 Estero Blvd # 1004, Fort Myers Beach, FL 33931",26.411872580813,-81.899659141163
"7330 Estero Blvd # 302, Fort Myers Beach, FL 33931","7330 Estero Blvd # 302, Fort Myers Beach, FL 33931",26.412100123512,-81.89974323302
"7300 Estero Blvd # 1004, Fort Myers Beach, FL 33931","7300 Estero Blvd # 1004, Fort Myers Beach, FL 33931",26.412327666211,-81.899827324876
"5791 Cove Cir # 16, Naples, FL 34119","5791 Cove Cir # 16, Naples, FL 34119",26.249176781689,-81.719995566601
"139 Estelle Dr, Naples, FL 34112","139 Estelle Dr, Naples, FL 34112",26.1192869,-81.7380525
"8701 Estero Blvd # 102, Bonita Springs, FL 33931","8701 Estero Blvd # 102, Bonita Springs, FL 33931",26.404045427354,-81.878085622007
"22175 Seashore Cir, Estero, FL 33928","22175 Seashore Cir, Estero, FL 33928",26.417907,-81.816684
"14660 Ferrara Ct, Bonita Springs, FL 34135","14660 Ferrara Ct, Bonita Springs, FL 34135",26.3267029,-81.7094754
"28199 Islet Trl, Bonita Springs, FL 34135","28199 Islet Trl, Bonita Springs, FL 34135",26.3262434,-81.6925966
"20022 Castlemaine Ave, Estero, FL 33928","20022 Castlemaine Ave, Estero, FL 33928",26.4484767,-81.7986416
"4431 Bay Beach Ln # 522, Fort Myers Beach, FL 33931","4431 Bay Beach Ln # 522, Fort Myers Beach, FL 33931",26.411693356403,-81.894434810585
"2543 Seychelles Dr # 601, Naples, FL 34112","2543 Seychelles Dr # 601, Naples, FL 34112",,
"15201 Cortona Way, Naples, FL 34120","15201 Cortona Way, Naples, FL 34120",26.266378806005,-81.684788925428
"4167 Pensacola Ave, Estero, FL 33928","4167 Pensacola Ave, Estero, FL 33928",26.443173893211,-81.825210182721
"805 River Point Dr # 205, Naples, FL 34102","805 River Point Dr # 205, Naples, FL 34102",26.140758667512,-81.788129361584
"193 Albi Rd # 6, Naples, FL 34112","193 Albi Rd # 6, Naples, FL 34112",26.123693602102,-81.75466100641
"2227 Yellowfin Cir, Naples, FL 34114","2227 Yellowfin Cir, Naples, FL 34114",,
"443 Crossfield Cir # 74, Naples, FL 34104","443 Crossfield Cir # 74, Naples, FL 34104",26.158207018484,-81.743261025006
"3455 Estey Ave, Naples, FL 34104","3455 Estey Ave, Naples, FL 34104",26.1422589,-81.7647295
"136 Lady Palm Dr, Naples, FL 34104","136 Lady Palm Dr, Naples, FL 34104",26.153370547059,-81.711548044527
"1188 Silverstrand Dr, Naples, FL 34110","1188 Silverstrand Dr, Naples, FL 34110",26.313352738176,-81.801552492599
"28511 F B Fowler Ct, Bonita Springs, FL 34135","28511 F B Fowler Ct, Bonita Springs, FL 34135",26.324250564584,-81.741595391579
"26983 Wildwood Pines Ln, Bonita Springs, FL 34135","26983 Wildwood Pines Ln, Bonita Springs, FL 34135",,
"21561 Cascina Dr, Estero, FL 33928","21561 Cascina Dr, Estero, FL 33928",26.4255149,-81.7873887
"4321 Bay Beach Ln # 622, Fort Myers Beach, FL 33931","4321 Bay Beach Ln # 622, Fort Myers Beach, FL 33931",26.411697239752,-81.893595869084
"4351 Bay Beach Ln # 332, Fort Myers Beach, FL 33931","4351 Bay Beach Ln # 332, Fort Myers Beach, FL 33931",26.411701444246,-81.894065675181
"7150 Estero Blvd # 607, Fort Myers Beach, FL 33931","7150 Estero Blvd # 607, Fort Myers Beach, FL 33931",26.41396759343,-81.900436650664
"4411 Bay Beach Ln # 744, Fort Myers Beach, FL 33931","4411 Bay Beach Ln # 744, Fort Myers Beach, FL 33931",26.411696083697,-81.894341743757
"4646 Arboretum Cir # 101, Naples, FL 34112","4646 Arboretum Cir # 101, Naples, FL 34112",,
"6953 Avalon Cir # 1801, Naples, FL 34112","6953 Avalon Cir # 1801, Naples, FL 34112",,
"4875 Tahiti Ln, Naples, FL 34112","4875 Tahiti Ln, Naples, FL 34112",26.1135536,-81.7467151
"7576 Oleander Gate Dr # 101, Naples, FL 34109","7576 Oleander Gate Dr # 101, Naples, FL 34109",26.24338491909,-81.764400255823
"4106 Covey Run # 1b, Naples, FL 34109","4106 Covey Run # 1b, Naples, FL 34109",,
"281 Benson St E, Naples, FL 34113","281 Benson St East, Naples, FL 34113",26.073877437724,-81.722857522055
